org_text,clean_text,start_time,signer_id,signer,start,end,file,label,height,fps,end_time,url,text,box,width,review,url_id
Name,name,52.486,126,-1,1573,1721,Beginner Vocabulary,67,360,29.97,57.424,https://www.youtube.com/watch?v=MDQQ9WZNwcc,name,"[0.0, 0.22815835475921603, 1.0, 0.8541011214256281]",640,,2097
First,first,67.434,126,-1,2021,2133,Beginner Vocabulary,427,360,29.97,71.171,https://www.youtube.com/watch?v=MDQQ9WZNwcc,first,"[0.0, 0.23909679055213903, 1.0, 0.85146141052246]",640,,2097
Last,last,72.739,126,-1,2180,2275,Beginner Vocabulary,314,360,29.97,75.909,https://www.youtube.com/watch?v=MDQQ9WZNwcc,last,"[0.0, 0.23301503062248202, 1.0, 0.8551032543182371]",640,,2097
Nice to Meet You,nice to meet you,77.678,126,-1,2328,2499,Beginner Vocabulary,560,360,29.97,83.383,https://www.youtube.com/watch?v=MDQQ9WZNwcc,nice to meet you,"[0.0, 0.222316861152648, 1.0, 0.856045007705688]",640,1.0,2097
Nice to Meet You,nice to meet you,83.383,126,-1,2499,2621,Beginner Vocabulary,560,360,29.97,87.454,https://www.youtube.com/watch?v=MDQQ9WZNwcc,nice to meet you,"[0.0, 0.222316861152648, 1.0, 0.856045007705688]",640,1.0,2097
I/Me,me,105.772,126,-1,3170,3209,Beginner Vocabulary,112,360,29.97,107.074,https://www.youtube.com/watch?v=MDQQ9WZNwcc,me,"[0.0, 0.25807037949562, 1.0, 0.824390053749084]",640,1.0,2097
My/Mine,my,109.309,126,-1,3276,3297,Beginner Vocabulary,140,360,29.97,110.01,https://www.youtube.com/watch?v=MDQQ9WZNwcc,my,"[0.0, 0.243747144937515, 1.0, 0.819859087467193]",640,,2097
My/Mine,my,110.41,126,-1,3309,3369,Beginner Vocabulary,140,360,29.97,112.412,https://www.youtube.com/watch?v=MDQQ9WZNwcc,my,"[0.0, 0.255739629268646, 1.0, 0.820425868034362]",640,1.0,2097
My/Mine,my,110.977,126,-1,3326,3344,Beginner Vocabulary,140,360,29.97,111.578,https://www.youtube.com/watch?v=MDQQ9WZNwcc,my,"[0.0, 0.253538697957992, 1.0, 0.8229271173477171]",640,,2097
You,you,113.613,126,-1,3405,3437,Beginner Vocabulary,68,360,29.97,114.681,https://www.youtube.com/watch?v=MDQQ9WZNwcc,you,"[0.0, 0.25953409075737, 1.0, 0.8249962329864501]",640,,2097
Your,your,115.482,126,-1,3461,3533,Beginner Vocabulary,101,360,29.97,117.884,https://www.youtube.com/watch?v=MDQQ9WZNwcc,your,"[0.0, 0.23034733533859203, 1.0, 0.8453822135925291]",640,,2097
Yes,yes,118.985,126,-1,3566,3657,Beginner Vocabulary,20,360,29.97,122.022,https://www.youtube.com/watch?v=MDQQ9WZNwcc,yes,"[0.0, 0.191581398248672, 1.0, 0.831017851829528]",640,,2097
No,no,123.757,126,-1,3709,3800,Beginner Vocabulary,4,360,29.97,126.793,https://www.youtube.com/watch?v=MDQQ9WZNwcc,no,"[0.0, 0.20088958740234303, 1.0, 0.8362268209457391]",640,,2097
Please,please,129.396,126,-1,3878,3979,Beginner Vocabulary,47,360,29.97,132.766,https://www.youtube.com/watch?v=MDQQ9WZNwcc,please,"[0.0, 0.223653405904769, 1.0, 0.8205874562263481]",640,,2097
Thank You,thank you,135.035,126,-1,4047,4226,Beginner Vocabulary,75,360,29.97,141.007,https://www.youtube.com/watch?v=MDQQ9WZNwcc,thanks,"[0.0, 0.243541866540908, 1.0, 0.8951002955436701]",640,,2097
Sorry,sorry,150.35,126,-1,4506,4653,Beginner Vocabulary,89,360,29.97,155.255,https://www.youtube.com/watch?v=MDQQ9WZNwcc,sorry,"[0.0, 0.188866198062896, 1.0, 0.8265890479087831]",640,,2097
Excuse Me,excuse me,156.623,126,-1,4694,4754,Beginner Vocabulary,471,360,29.97,158.625,https://www.youtube.com/watch?v=MDQQ9WZNwcc,excuse me,"[0.0, 0.224196583032608, 1.0, 0.974061846733093]",640,1.0,2097
Excuse Me,excuse me,158.625,126,-1,4754,4837,Beginner Vocabulary,471,360,29.97,161.394,https://www.youtube.com/watch?v=MDQQ9WZNwcc,excuse me,"[0.0, 0.224196583032608, 1.0, 0.974061846733093]",640,1.0,2097
Welcome,welcome,167.901,126,-1,5032,5143,Beginner Vocabulary,850,360,29.97,171.605,https://www.youtube.com/watch?v=MDQQ9WZNwcc,welcome,"[0.0, 0.108473569154739, 1.0, 0.869899630546569]",640,,2097
Deaf,deaf,173.874,126,-1,5211,5261,Beginner Vocabulary,9,360,29.97,175.542,https://www.youtube.com/watch?v=MDQQ9WZNwcc,deaf,"[0.0, 0.23206433653831401, 1.0, 0.848004698753356]",640,,2097
Deaf,deaf,176.109,126,-1,5278,5308,Beginner Vocabulary,9,360,29.97,177.11,https://www.youtube.com/watch?v=MDQQ9WZNwcc,deaf,"[0.0, 0.25524258613586404, 1.0, 0.838625133037567]",640,,2097
Hearing,hearing,181.147,126,-1,5429,5534,Beginner Vocabulary,45,360,29.97,184.651,https://www.youtube.com/watch?v=MDQQ9WZNwcc,hearing,"[0.0, 0.20516237616539001, 1.0, 0.9175698161125181]",640,,2097
Hard of Hearing (”H” hand),hard of hearing,187.454,126,-1,5618,5699,Beginner Vocabulary,268,360,29.97,190.156,https://www.youtube.com/watch?v=MDQQ9WZNwcc,hard of hearing,"[0.0, 0.178349316120147, 1.0, 0.848110079765319]",640,,2097
Like,like,193.159,126,-1,5789,5883,Beginner Vocabulary,6,360,29.97,196.296,https://www.youtube.com/watch?v=MDQQ9WZNwcc,like,"[0.0, 0.291355311870574, 1.0, 0.9040314555168151]",640,,2097
Which,which,207.107,126,-1,6207,6331,Beginner Vocabulary,172,360,29.97,211.244,https://www.youtube.com/watch?v=MDQQ9WZNwcc,which,"[0.0, 0.230210393667221, 1.0, 0.8433477878570551]",640,,2097
Quiet,quiet,225.659,126,-1,6763,6845,Beginner Vocabulary,221,360,29.97,228.395,https://www.youtube.com/watch?v=MDQQ9WZNwcc,quiet,"[0.0, 0.21447896957397403, 1.0, 0.8829635381698601]",640,,2097
Who,who,230.797,126,-1,6917,7009,Beginner Vocabulary,69,360,29.97,233.867,https://www.youtube.com/watch?v=MDQQ9WZNwcc,who,"[0.0, 0.25301319360733004, 1.0, 0.835018157958984]",640,,2097
What,what,236.236,126,-1,7080,7228,Beginner Vocabulary,15,360,29.97,241.174,https://www.youtube.com/watch?v=MDQQ9WZNwcc,what,"[0.0, 0.10921010375022801, 1.0, 0.999330520629882]",640,,2097
When,when,244.644,126,-1,7332,7471,Beginner Vocabulary,83,360,29.97,249.282,https://www.youtube.com/watch?v=MDQQ9WZNwcc,when,"[0.0, 0.172548353672027, 1.0, 0.9770060777664181]",640,,2097
Where,where,250.75,126,-1,7515,7600,Beginner Vocabulary,30,360,29.97,253.586,https://www.youtube.com/watch?v=MDQQ9WZNwcc,where,"[0.0, 0.204215794801712, 1.0, 0.8441969156265251]",640,,2097
How,how,255.989,126,-1,7672,7699,Beginner Vocabulary,59,360,29.97,256.89,https://www.youtube.com/watch?v=MDQQ9WZNwcc,how,"[0.0, 0.25796827673912004, 1.0, 0.8414285182952881]",640,,2097
How,how,257.324,126,-1,7712,7860,Beginner Vocabulary,59,360,29.97,262.262,https://www.youtube.com/watch?v=MDQQ9WZNwcc,how,"[0.0, 0.134602695703506, 1.0, 0.9717559814453121]",640,,2097
Why,why,264.964,126,-1,7941,8099,Beginner Vocabulary,143,360,29.97,270.236,https://www.youtube.com/watch?v=MDQQ9WZNwcc,why,"[0.0, 0.15568491816520602, 1.0, 0.843321740627288]",640,,2097
Want,want,274.407,126,-1,8224,8329,Beginner Vocabulary,8,360,29.97,277.911,https://www.youtube.com/watch?v=MDQQ9WZNwcc,want,"[0.0, 0.21322736144065801, 1.0, 0.846698701381683]",640,,2097
Need,need,280.513,126,-1,8407,8545,Beginner Vocabulary,29,360,29.97,285.118,https://www.youtube.com/watch?v=MDQQ9WZNwcc,need,"[0.0, 0.23906093835830602, 1.0, 0.91646671295166]",640,,2097
Repeat / Again,again,287.587,126,-1,8619,8707,Beginner Vocabulary,26,360,29.97,290.523,https://www.youtube.com/watch?v=MDQQ9WZNwcc,again,"[0.0, 0.230716258287429, 1.0, 0.853331863880157]",640,,2097
Slow,slow,294.26,126,-1,8819,8921,Beginner Vocabulary,104,360,29.97,297.664,https://www.youtube.com/watch?v=MDQQ9WZNwcc,slow,"[0.0, 0.25846752524375904, 1.0, 0.8577471971511841]",640,,2097
Know,know,301.534,126,-1,9037,9147,Beginner Vocabulary,97,360,29.97,305.205,https://www.youtube.com/watch?v=MDQQ9WZNwcc,know,"[0.0, 0.18253222107887201, 1.0, 0.82399833202362]",640,,2097
New,new,316.182,126,-1,9476,9487,Beginner Vocabulary,271,360,29.97,316.549,https://www.youtube.com/watch?v=MDQQ9WZNwcc,new,"[0.0, 0.24234354496002103, 1.0, 0.8400720357894891]",640,,2097
New,new,317.05,126,-1,9502,9549,Beginner Vocabulary,271,360,29.97,318.618,https://www.youtube.com/watch?v=MDQQ9WZNwcc,new,"[0.0, 0.22995653748512201, 1.0, 0.8560327291488641]",640,,2097
I New,new,318.718,126,-1,9552,9583,Beginner Vocabulary,271,360,29.97,319.753,https://www.youtube.com/watch?v=MDQQ9WZNwcc,new,"[0.0, 0.251761347055435, 1.0, 0.8349955081939691]",640,,2097
"Cool (""X"" Sign)",cool,327.494,126,-1,9815,9914,Beginner Vocabulary,240,360,29.97,330.797,https://www.youtube.com/watch?v=MDQQ9WZNwcc,cool,"[0.0, 0.20741373300552302, 1.0, 0.8386260867118831]",640,,2097
INTERESTING,interesting,0.0,0,-1,0,98,INTERESTING(1),295,240,30.0,3.267,https://www.youtube.com/watch?v=_XqTZAmOAP0,interesting,"[0.06277963519096301, 0.185262292623519, 0.94794762134552, 0.8657456636428831]",320,,2098
THANKSGIVING-[wattle-version],thanksgiving,0.0,0,0,0,66,THANKSGIVING-wattle-version,237,720,29.97,2.202,https://www.youtube.com/watch?v=eyaWHo4EwPQ,thanksgiving,"[0.019320607185363003, 0.256784737110137, 1.0, 0.747463166713714]",1280,,2099
BROKE,broke,0.0,0,-1,0,78,BROKE,913,360,25.0,3.12,https://www.youtube.com/watch?v=4SXvfNyVNpc,broke,"[0.06286948919296201, 0.20867383480072002, 0.9521341323852531, 0.897637128829956]",480,,2100
puerto rico,puerto rico,0.334,91,-1,10,68,Puerto Rico,982,360,29.97,2.269,https://www.youtube.com/watch?v=1lao0Utq1Xg,puerto rico,"[0.054859817028045, 0.23217314481735202, 1.0, 0.7414113283157341]",480,1.0,2101
tuesday,tuesday,0.0,62,-1,0,89,TUESDAY(2),283,360,29.97,2.97,https://www.youtube.com/watch?v=tAIlKDjIlRc,tuesday,"[0.005218595266342, 0.136844366788864, 1.0, 0.7539898157119751]",640,,2102
FURNITURE,furniture,0.0,0,-1,0,80,FURNITURE(1),662,360,25.0,3.2,https://www.youtube.com/watch?v=YAXsOEgjLbM,furniture,"[0.07897925376892001, 0.095187693834304, 0.9469662904739381, 0.848901391029357]",480,,2103
chicken,chicken,3.003,144,-1,90,150,chicken- ASL sign for chicken,14,360,29.97,5.005,https://www.youtube.com/watch?v=-TD8fGZzfMY,bird,"[0.09006169438362101, 0.06700178980827301, 1.0, 0.9407933950424191]",480,1.0,2104
FREEWAY-[version-2],freeway,0.0,0,0,0,63,FREEWAY-version-2,719,720,29.97,2.102,https://www.youtube.com/watch?v=7Fe_qG-QZF0,freeway,"[0.023331195116043, 0.2574103474617, 1.0, 0.745862483978271]",1280,,2105
before,before,0.0,2,81,0,186,Before,387,360,29.621,6.279,https://www.youtube.com/watch?v=OAkjqCgjaag,before,"[0.0, 0.14467015862464902, 1.0, 0.8844419717788691]",640,,2106
son,son,0.0,0,0,0,96,son,157,360,29.97,3.203,www.youtube.com/watch?v=IRIy8xUFfHk,son,"[0.030903786420822, 0.164434909820556, 1.0, 0.778912782669067]",640,,2107
adopt,adopt,0.734,144,-1,22,86,Adopt - ASL sign for Adopt,369,360,29.97,2.87,https://www.youtube.com/watch?v=hms9IAYmdP4,adopt,"[0.004832804203033001, 0.145204082131385, 1.0, 0.942922949790954]",640,1.0,2108
adopt,adopt,4.805,144,-1,144,204,Adopt - ASL sign for Adopt,369,360,29.97,6.807,https://www.youtube.com/watch?v=hms9IAYmdP4,adopt,"[0.004832804203033001, 0.145204082131385, 1.0, 0.942922949790954]",640,1.0,2108
adopt,adopt,11.345,144,-1,340,378,Adopt - ASL sign for Adopt,369,360,29.97,12.613,https://www.youtube.com/watch?v=hms9IAYmdP4,adopt,"[0.004832804203033001, 0.145204082131385, 1.0, 0.942922949790954]",640,1.0,2108
mustache,mustache,0.0,2,26,0,129,Mustache,373,360,21.724,5.938,https://www.youtube.com/watch?v=VFqpppfn-3U,mustache,"[0.0, 0.21489998698234503, 1.0, 0.8556504249572751]",640,,2109
"I-I-I!-[all-about-me/self-centered, EGO]-[idiomatic]",i,0.0,0,-1,0,82,I-I-I-all-about-meself-centered EGO-idiomatic,721,360,29.964,2.737,https://www.youtube.com/watch?v=Ynsw1xv8ffg,i,"[0.051044881343841005, 0.228018820285797, 1.0, 0.791797399520874]",640,,2110
PRISON,jail,0.0,0,-1,0,74,PRISON,943,360,29.98,2.468,https://www.youtube.com/watch?v=gto8c7eUFQw,jail,"[0.05812922120094201, 0.24707829952239901, 1.0, 0.693774878978729]",640,,2112
bird,bird,0.0,69,34,0,142,How to sign Bird - ASL Vocabulary Series,14,360,30.0,4.733,https://www.youtube.com/watch?v=bD4LFI4DIh0,bird,"[0.093333452939987, 0.187128156423568, 1.0, 0.7641574740409851]",480,,2114
CHAT,chat,0.0,0,-1,0,89,CHAT(1),616,240,30.0,2.967,https://www.youtube.com/watch?v=o-SxL6AShlQ,chat,"[0.06356546282768201, 0.17949622869491502, 0.9496985673904411, 0.8589212894439691]",320,,2116
Father ,father,0.0,14,-1,0,102,ASL Father ,31,360,25.0,4.08,https://www.youtube.com/watch?v=0s7TWj-mHgI,father,"[0.056669384241104, 0.31912708282470703, 1.0, 0.7808898687362671]",640,,2117
Socks ,socks,0.0,14,-1,0,105,ASL Socks ,546,360,25.0,4.2,https://www.youtube.com/watch?v=qVcKUHtsw_Q,socks,"[0.02538976073265, 0.38025459647178605, 1.0, 0.689194619655609]",640,,2118
READ,read,0.0,0,-1,0,83,READ(5),82,360,25.0,3.32,https://www.youtube.com/watch?v=Qi3PJlWSVOY,read,"[0.048710346221923, 0.19650769233703602, 0.9978526830673211, 0.9202406406402581]",480,,2119
what,what,0.999,2,81,20,70,What,15,360,20.017,3.497,https://www.youtube.com/watch?v=qk58RD7dz_k,what,"[0.000688344240188, 0.036458164453506005, 1.0, 0.9940059185028071]",640,1.0,2120
what,what,3.497,2,81,70,130,What,15,360,20.017,6.494,https://www.youtube.com/watch?v=qk58RD7dz_k,what,"[0.000688344240188, 0.036458164453506005, 1.0, 0.9940059185028071]",640,1.0,2120
both,both,0.0,0,0,0,67,BOTH,766,360,29.97,2.236,www.youtube.com/watch?v=9yoJHvDfj-4,both,"[0.027320474386215002, 0.257437646389007, 1.0, 0.761468589305877]",640,,2121
hair,hair,0.0,0,0,0,66,HAIR(3),257,360,29.97,2.202,www.youtube.com/watch?v=9j2d2WQsriY,hair,"[0.04892420768737701, 0.24813514947891202, 1.0, 0.7810586690902711]",640,,2122
LAST,last,0.0,143,13,0,41,LAST(2),314,360,29.97,1.368,https://www.youtube.com/watch?v=BsaWM5I_G1o,last,"[0.016621232032775, 0.27587866783142, 1.0, 0.7292022705078121]",636,,2123
MEETING,meeting,0.0,0,-1,0,81,MEETING(2),407,360,25.0,3.24,https://www.youtube.com/watch?v=w8_zenYJ46Q,meeting,"[0.066703706979751, 0.156617581844329, 0.9487248659133911, 0.87087070941925]",480,,2125
READ,read,0.0,0,0,0,61,READ,82,720,30.0,2.033,https://www.youtube.com/watch?v=Ae98aQIiVZo,read,"[0.056280046701431004, 0.24561133980751002, 1.0, 0.7551053762435911]",1280,,2126
Bear ,bear,0.0,13,-1,0,74,ASL Bear ,414,360,25.0,2.96,https://www.youtube.com/watch?v=g9kg5jOqupU,bear,"[0.065967798233032, 0.37034392356872503, 1.0, 0.66365647315979]",640,,2127
table,table,0.667,36,28,20,80,table(1),28,360,29.97,2.669,https://www.youtube.com/watch?v=lSGqVZBYv5g,table,"[0.072181046009063, 0.08881530165672301, 1.0, 0.745782494544982]",480,1.0,2129
table,table,2.669,36,28,80,160,table(1),28,360,29.97,5.339,https://www.youtube.com/watch?v=lSGqVZBYv5g,table,"[0.072181046009063, 0.08881530165672301, 1.0, 0.745782494544982]",480,1.0,2129
table,table,5.339,36,28,160,250,table(1),28,360,29.97,8.342,https://www.youtube.com/watch?v=lSGqVZBYv5g,table,"[0.072181046009063, 0.08881530165672301, 1.0, 0.745782494544982]",480,1.0,2129
Plate ,plate,0.0,135,-1,0,74,ASL Plate ,603,360,30.0,2.467,https://www.youtube.com/watch?v=QLewrqLa8Jk,plate,"[0.269191235303878, 0.23857809603214203, 1.0, 0.672831952571868]",480,,2130
CULTURE-[1-handed-non-initialized-version],culture,0.0,0,-1,0,77,CULTURE-1-handed-non-initialized-version,923,360,29.97,2.569,https://www.youtube.com/watch?v=AwKzqXd1isc,culture,"[0.06379222869873001, 0.28140455484390203, 1.0, 0.710839092731475]",640,,2131
DESTROY,destroy,0.0,0,-1,0,68,DESTROY(1),991,360,29.97,2.269,https://www.youtube.com/watch?v=g12LYyo6Dr4,destroy,"[0.066229373216629, 0.246204406023025, 1.0, 0.7638062238693231]",640,,2133
grapes,grapes,0.0,2,11,0,131,Grapes,292,360,29.638,4.42,https://www.youtube.com/watch?v=nVOpnzmeqI8,grapes,"[0.0, 0.148654609918594, 1.0, 0.868008255958557]",640,,2134
giraffe,giraffe,0.0,2,34,0,162,Giraffe,492,360,29.652,5.463,https://www.youtube.com/watch?v=qQhDSTrChoU,giraffe,"[0.0, 0.17601925134658802, 1.0, 0.8503152728080751]",640,,2137
towel,towel,0.0,62,-1,0,56,Sign for TOWEL from page 26,509,360,30.0,1.867,https://www.youtube.com/watch?v=3qPE7-dPzHI,towel,"[0.011988937854766001, 0.11308753490447901, 1.0, 0.8180984258651731]",640,,2139
SIGN-[signing-version],sign,0.0,0,0,0,105,SIGN-signing-version,86,720,29.97,3.504,https://www.youtube.com/watch?v=TRLHLtgHyzo,sign,"[0.052701711654663, 0.213730454444885, 1.0, 0.7920061349868771]",1280,,2140
Knife ,knife,0.0,135,-1,0,104,ASL Knife ,517,360,30.0,3.467,https://www.youtube.com/watch?v=LeqrjMyRAjk,knife,"[0.281240224838256, 0.25535908341407704, 1.0, 0.626134634017944]",480,,2141
bread,bread,1.6,107,2,48,193,Food unit (first three pages),174,320,30.0,6.433,https://www.youtube.com/watch?v=q38xuZH11jw,bread,"[0.0, 0.115142732858657, 1.0, 0.78055739402771]",568,,2142
meat,meat,10.4,107,2,312,425,Food unit (first three pages),349,320,30.0,14.167,https://www.youtube.com/watch?v=q38xuZH11jw,meat,"[0.0, 0.142661899328231, 1.0, 0.766239583492279]",568,,2142
cheese,cheese,18.133,107,2,544,697,Food unit (first three pages),127,320,30.0,23.233,https://www.youtube.com/watch?v=q38xuZH11jw,cheese,"[0.0, 0.077564895153045, 1.0, 0.758671641349792]",568,,2142
pizza,pizza,25.2,107,2,756,893,Food unit (first three pages),374,320,30.0,29.767,https://www.youtube.com/watch?v=q38xuZH11jw,pizza,"[0.0, 0.184265613555908, 1.0, 0.74911481142044]",568,,2142
soup,soup,31.8,107,2,954,1076,Food unit (first three pages),418,320,30.0,35.867,https://www.youtube.com/watch?v=q38xuZH11jw,soup,"[0.0, 0.12659052014350802, 1.0, 0.7728996276855461]",568,,2142
cracker,cracker,39.333,107,2,1180,1290,Food unit (first three pages),380,320,30.0,43.0,https://www.youtube.com/watch?v=q38xuZH11jw,cracker,"[0.0, 0.15800717473030002, 1.0, 0.7631477117538451]",568,,2142
noodles/spaghetti,spaghetti,45.0,107,2,1350,1493,Food unit (first three pages),601,320,30.0,49.767,https://www.youtube.com/watch?v=q38xuZH11jw,spaghetti,"[0.0, 0.117276519536972, 1.0, 0.764146029949188]",568,,2142
sandwich,sandwich,51.567,107,2,1547,1684,Food unit (first three pages),109,320,30.0,56.133,https://www.youtube.com/watch?v=q38xuZH11jw,sandwich,"[0.0, 0.195140182971954, 1.0, 0.7798578143119811]",568,,2142
hamburger,hamburger,57.5,107,2,1725,1875,Food unit (first three pages),351,320,30.0,62.5,https://www.youtube.com/watch?v=q38xuZH11jw,hamburger,"[0.0, 0.172116130590438, 1.0, 0.776247262954711]",568,,2142
french fries,france fries,66.4,107,2,1992,2110,Food unit (first three pages),526,320,30.0,70.333,https://www.youtube.com/watch?v=q38xuZH11jw,france fries,"[0.0, 0.14042267203330902, 1.0, 0.7634457349777221]",568,,2142
hotdog,hoddog,71.667,107,2,2150,2328,Food unit (first three pages),181,320,30.0,77.6,https://www.youtube.com/watch?v=q38xuZH11jw,hoddog,"[0.0, 0.14934065937995902, 1.0, 0.799945473670959]",568,,2142
eggs,egg,82.233,107,2,2467,2613,Food unit (first three pages),291,320,30.0,87.1,https://www.youtube.com/watch?v=q38xuZH11jw,egg,"[0.007453769445419001, 0.216808378696441, 1.0, 0.7549359798431391]",568,,2142
bacon,bacon,90.2,107,2,2706,2843,Food unit (first three pages),432,320,30.0,94.767,https://www.youtube.com/watch?v=q38xuZH11jw,bacon,"[0.0, 0.11169749498367301, 1.0, 0.9012451171875]",568,,2142
toast,toast,97.033,107,2,2911,3060,Food unit (first three pages),450,320,30.0,102.0,https://www.youtube.com/watch?v=q38xuZH11jw,toast,"[0.003534615039825, 0.19027096033096302, 1.0, 0.7755019664764401]",568,,2142
nuts,nuts,110.767,107,2,3323,3445,Food unit (first three pages),885,320,30.0,114.833,https://www.youtube.com/watch?v=q38xuZH11jw,nuts,"[0.0010228753089900002, 0.162382423877716, 1.0, 0.7553938627243041]",568,,2142
popcorn,popcorn,117.133,107,2,3514,3642,Food unit (first three pages),420,320,30.0,121.4,https://www.youtube.com/watch?v=q38xuZH11jw,popcorn,"[0.0, 0.159281641244888, 1.0, 0.78162658214569]",568,,2142
salad,salad,122.767,107,2,3683,3796,Food unit (first three pages),303,320,30.0,126.533,https://www.youtube.com/watch?v=q38xuZH11jw,salad,"[0.0, 0.147024422883987, 1.0, 0.768005192279815]",568,,2142
chicken,chicken,129.233,107,2,3877,4050,Food unit (first three pages),14,320,30.0,135.0,https://www.youtube.com/watch?v=q38xuZH11jw,bird,"[0.0, 0.181195199489593, 1.0, 0.765532493591308]",568,,2142
juice,juice,136.867,107,2,4106,4200,Food unit (first three pages),547,320,30.0,140.0,https://www.youtube.com/watch?v=q38xuZH11jw,juice,"[0.0008896589279170001, 0.19571578502655002, 1.0, 0.756613850593566]",568,,2142
